recommendationid,response_length
93021512,2.9014583213961123
93020477,2.4638929889859074
93019014,1.6989700043360185
93016504,3.3751146846922246
93007317,1.6627578316815739
93006109,1.301029995663981
93000822,1.8920946026904801
92998791,1.8692317197309762
92983518,1.2552725051033058
92970281,2.2741578492636796
92967695,2.255272505103306
92965916,1.3979400086720375
92964175,2.0170333392987803
92963530,2.1903316981702914
92963160,2.0791812460476247
92954598,2.3031960574204886
92950713,1.0
92948395,1.7403626894942439
92928015,2.181843587944772
92919166,0.8450980400142567
92912571,1.2552725051033058
92907896,2.2227164711475833
92897204,2.896526217489555
92888364,1.6532125137753435
92867986,1.9956351945975497
92859959,2.2430380486862944
92857583,1.591064607026499
92844113,1.7075701760979363
92841936,1.0
92838002,2.086359830674748
92837999,1.0791812460476247
92837263,3.1470576710283598
92836105,2.1522883443830563
92832139,2.4232458739368075
92825576,1.5440680443502754
92823120,1.7075701760979363
92821563,1.7558748556724912
92816966,1.8388490907372552
92803244,2.4712917110589383
92797092,3.1637575239819555
92796223,1.7481880270062005
92793398,2.7686381012476144
92788519,2.117271295655764
92788291,2.517195897949974
92783196,2.1492191126553797
92779638,1.6627578316815739
92775977,1.9912260756924949
92772056,2.103803720955957
92758404,0.30102999566398114
92757067,1.8692317197309762
92750541,0.8450980400142567
92749664,2.2304489213782737
92747839,1.9637878273455551
92742590,1.7323937598229684
92742264,1.2552725051033058
92740961,1.8388490907372552
92726858,1.591064607026499
92723898,1.3979400086720375
92713587,2.484299839346786
92710834,1.851258348719075
92708281,1.9867717342662448
92707143,1.8195439355418683
92704665,1.9777236052888476
92699012,2.725911632295048
92697731,1.322219294733919
92694425,2.3283796034387376
92693643,2.4593924877592306
92689008,2.2068258760318495
92688411,1.0
92688265,3.024895960107485
92687841,1.2041199826559246
92687520,1.301029995663981
92675834,2.45484486000851
92670346,2.5763413502057926
92661287,2.173186268412274
92660334,1.0
92660035,2.9222062774390163
92659759,2.0681858617461617
92654491,1.9867717342662448
92650259,1.5682017240669948
92650168,2.559906625036112
92650100,2.3304137733491905
92649748,1.0791812460476247
92648929,1.6627578316815739
92648148,2.220108088040055
92645395,1.8864907251724818
92644570,2.3579348470004535
92644150,1.9084850188786497
92642167,2.6989700043360183
92629489,1.9542425094393248
92628345,1.8388490907372552
92623124,1.7923916894982537
92620534,2.271841606536499
92620496,2.390935107103379
92616346,2.4941545940184424
92614800,2.1461280356782377
92608799,2.0374264979406234
92608429,1.0
92608407,1.7634279935629371
92607489,2.3031960574204886
92607178,1.9444826721501687
92605729,2.6127838567197355
92605462,1.5682017240669948
92603561,2.340444114840118
92600747,1.6532125137753435
92600487,2.1613680022349744
92600027,2.3283796034387376
92598400,2.130333768495006
92596436,1.2552725051033058
92596123,1.9242792860618814
92594458,0.8450980400142567
92593685,1.2552725051033058
92591963,1.2552725051033058
92590774,2.0530784434834195
92590636,1.9493900066449126
92586433,1.9542425094393248
92586277,1.968482948553935
92586193,1.4913616938342726
92583737,0.8450980400142567
92582597,1.2552725051033058
92574600,1.5682017240669948
92574088,2.0293837776852093
92572598,2.217483944213906
92572427,1.4913616938342726
92572332,2.1846914308175984
92571818,1.851258348719075
92569944,1.2552725051033058
57006049,0.30102999566398114
55813442,2.143014800254095
89802274,1.6127838567197355
74377600,2.450249108319361
73582189,2.41161970596323
61869094,2.6127838567197355
61329087,2.6127838567197355
47597278,2.2922560713564755
7992558,1.8920946026904801
41989010,2.340444114840118
137035401,2.823474229170301
133072721,2.916980047320382
94329669,2.843232778098009
49665525,2.2041199826559246
49639673,2.3074960379132126
49584843,2.1461280356782377
49469046,2.9390197764486663
49440442,2.851869600729766
49440318,2.5563025007672873
49438514,2.850646235183066
49426800,2.9934362304976116
49162339,2.4183012913197452
45495018,3.3496659840966294
45441794,3.388988785124714
30522029,1.785329835010767
142169,1.57978359661681
160971790,2.3138672203691533
160891499,2.558708570533166
160737432,1.4313637641589871
160694620,2.5477747053878224
160456441,2.615950051656401
159570798,1.8976270912904412
159405299,1.2041199826559246
159255374,1.9912260756924949
158183237,0.30102999566398114
158122646,1.414973347970818
157937827,1.3979400086720375
157825780,2.394451680826216
157819836,2.3783979009481375
157234573,2.187520720836463
157044125,1.9822712330395682
156847022,2.1846914308175984
156140102,2.829946695941636
156078498,1.7708520116421442
156077835,2.2455126678141495
155951412,2.4345689040341987
155769697,1.8195439355418683
155644486,1.8388490907372552
155643595,1.0
155591337,2.1986570869544226
155401313,2.049218022670181
155392311,2.1789769472931693
155153536,2.2278867046136734
155125102,2.287801729930226
155010916,2.0791812460476247
154677016,2.2855573090077734
154530743,2.08278537031645
154422737,2.3463529744506384
153897522,1.6020599913279623
153879006,1.0
153707976,1.0
153418714,2.117271295655764
153198991,1.6627578316815739
153180040,2.1367205671564067
153066220,1.919078092376074
152947146,2.396199347095736
152803756,2.1271047983648073
152682203,2.6273658565927325
152548459,2.450249108319361
152339257,1.9731278535996983
152331050,2.3074960379132126
151810897,2.507855871695831
151466463,1.9542425094393248
151458593,1.8920946026904801
150540699,1.556302500767287
150327062,0.8450980400142567
150167036,0.8450980400142567
149989113,1.9542425094393248
149637902,2.8061799739838866
149553035,2.6839471307515117
149498729,2.705007959333336
149266415,1.0
149213263,1.591064607026499
149203641,3.093421685162235
149135564,2.5198279937757184
148696238,2.34439227368511
148633703,2.0043213737826426
148581096,2.4563660331290427
148558096,1.6901960800285134
148557714,1.785329835010767
148528729,2.8228216453031045
148495169,2.511883360978874
148455786,1.2552725051033058
148023208,2.4578818967339924
147996828,2.1789769472931693
147923532,1.9590413923210932
147700999,1.2552725051033058
147396427,2.7109631189952754
147349141,2.4941545940184424
146886979,2.705007959333336
146764633,2.1522883443830563
146602887,1.716003343634799
146339249,2.4393326938302624
145626890,1.8808135922807911
145288116,1.6720978579357173
145207912,1.3979400086720375
145045017,2.8082109729242215
144578304,2.4996870826184034
144494690,2.7218106152125463
144237521,2.1846914308175984
144233472,2.7109631189952754
144222912,2.9547247909790624
144116444,2.064457989226918
143343889,2.1583624920952493
142911235,2.3096301674258983
142872629,1.1139433523068367
142829288,1.9777236052888476
142814684,0.30102999566398114
142598446,1.716003343634799
142310214,1.6532125137753435
142074796,1.1760912590556811
142056350,2.3996737214810375
142047668,2.4487063199050794
141932037,1.8260748027008262
141790617,2.064457989226918
141770481,2.173186268412274
141646420,2.143014800254095
141630698,0.30102999566398114
141426861,1.919078092376074
141361278,2.187520720836463
141023723,2.57978359661681
140916635,1.6720978579357173
140419245,1.6720978579357173
140146387,2.4668676203541096
139655021,1.0
139652522,1.2552725051033058
139534666,1.6232492903979003
139503699,1.2552725051033058
139496211,1.845098040014257
139422058,1.5440680443502754
139061156,2.531478917042255
138896611,2.2068258760318495
138814571,2.0969100130080562
138780585,1.6720978579357173
138736601,1.8750612633916997
138644247,0.30102999566398114
138368238,1.7993405494535815
138314335,1.6434526764861872
137908909,1.9731278535996983
137860022,1.591064607026499
137854129,2.1271047983648073
137833296,2.0606978403536114
137650177,2.2833012287035492
137641482,1.9731278535996983
137248928,1.9542425094393248
137113117,1.2041199826559246
137086991,1.2552725051033058
136816572,2.7218106152125463
136582995,1.6812412373755872
136575116,1.7923916894982537
136541692,1.7481880270062005
136534947,1.2552725051033058
136476317,1.2552725051033058
135923281,2.217483944213906
135177674,1.968482948553935
135164717,1.2552725051033058
135069294,2.2922560713564755
134995111,1.0
134982153,1.7781512503836434
134952096,1.6627578316815739
134940377,0.30102999566398114
134935935,1.9956351945975497
134327095,2.252853030979893
134259305,2.187520720836463
134166943,2.1613680022349744
134152533,1.5314789170422551
134145513,2.6095944092252195
134127628,2.4623979978989556
134104922,1.8976270912904412
133693060,2.763427993562937
133503595,1.6334684555795864
133114198,1.6232492903979003
132983709,1.2552725051033058
132913481,1.0
132751622,0.8450980400142567
132696382,2.678518379040114
132045286,1.556302500767287
132016580,2.515873843711679
131835109,1.919078092376074
131834272,1.0791812460476247
131730758,1.3979400086720375
131560009,1.5314789170422551
131453769,2.613841821876069
131449534,1.0
131358336,2.110589710299249
131348178,2.0293837776852093
131324185,2.0755469613925306
131217853,2.1643528557844367
131175582,1.0
131093468,2.6665179805548807
131092939,2.8686444383948255
131049688,2.507855871695831
130903559,1.5051499783199058
130865693,1.9542425094393248
130787258,1.2552725051033058
130711139,1.3617278360175928
130517246,3.1156105116742996
130291157,0.30102999566398114
130235622,1.5682017240669948
130232591,2.2068258760318495
130174392,2.3096301674258983
130136369,1.9395192526186182
130071968,0.30102999566398114
130000665,0.8450980400142567
129670872,1.5440680443502754
129580200,2.2278867046136734
129295770,2.2253092817258624
129273200,1.2552725051033058
129211220,2.436162647040756
129173789,1.5314789170422551
129091025,2.0899051114393976
128913157,2.021189299069938
128571277,2.3159703454569174
128511513,2.843232778098009
128183986,1.7708520116421442
128158669,0.30102999566398114
128103214,1.6127838567197355
128075136,1.0
128055018,1.2552725051033058
128029585,1.301029995663981
128019719,1.7558748556724912
128019642,0.8450980400142567
127940413,1.9912260756924949
127202410,1.0
126879297,2.2380461031287955
126848354,1.8633228601204557
126647061,1.322219294733919
126148487,1.2552725051033058
125920760,1.0
125361749,1.2552725051033058
125089252,1.3424226808222062
124816162,1.2552725051033058
124774427,1.8260748027008262
124491830,2.6730209071288957
124485626,2.5954962218255737
124398173,1.7708520116421442
124062616,2.4969296480732144
124048493,0.7781512503836435
124025386,1.8129133566428552
123913299,2.1271047983648073
123431186,2.278753600952829
123412501,0.8450980400142567
123029531,2.0969100130080562
122981143,1.1760912590556811
122927441,1.9637878273455551
122789262,1.322219294733919
122573196,2.3541084391474008
122551321,2.1986570869544226
122537415,1.0
122449010,2.1673173347481756
122383504,2.1139433523068365
122230150,2.9726655922661105
122102932,0.8450980400142567
122079823,1.0
121955094,2.170261715394957
121346040,2.287801729930226
119935552,1.447158031342219
119897171,1.2552725051033058
119821687,1.447158031342219
119720600,2.3384564936046046
119362819,2.1398790864012365
119286277,1.322219294733919
118988259,1.9344984512435675
118975244,0.30102999566398114
118918048,2.290034611362518
118857095,2.4712917110589383
118764648,1.2552725051033058
118358734,0.30102999566398114
118278854,0.8450980400142567
117990481,1.322219294733919
117822438,2.396199347095736
117745110,1.6232492903979003
117695705,1.9294189257142926
116984480,2.02530586526477
116788953,1.8260748027008262
116580388,2.021189299069938
116361364,2.382017042574868
115626827,2.0334237554869494
115351768,2.2253092817258624
115330639,2.326335860928751
115171782,1.9590413923210932
114691110,1.7403626894942439
114357953,2.4149733479708178
114309949,2.0681858617461617
113995023,2.0969100130080562
113449261,1.2787536009528289
113359039,1.7558748556724912
113350096,2.255272505103306
113232197,2.0969100130080562
113173579,2.0569048513364723
112977759,1.8633228601204557
112898822,1.6627578316815739
112642804,1.2552725051033058
112310543,1.2552725051033058
112235948,2.130333768495006
112221699,2.2504200023088936
111563407,2.107209969647868
111546615,2.394451680826216
111405333,2.322219294733919
111205449,2.380211241711606
111153067,1.8388490907372552
111032486,1.6334684555795864
110754419,0.8450980400142567
110473542,1.851258348719075
109828935,2.2479732663618064
109560554,1.0791812460476247
109336188,2.276461804173244
109070372,1.8692317197309762
108889808,2.143014800254095
108749984,2.9890046156985366
108735613,1.322219294733919
108624629,1.0
108530468,2.1271047983648073
108421874,1.8864907251724818
108269066,2.08278537031645
108237091,1.2552725051033058
107959932,1.2552725051033058
107951881,1.4771212547196624
107706866,2.008600171761917
107615074,0.30102999566398114
107597192,1.0
107481260,1.5185139398778873
107378059,1.968482948553935
107264812,1.1139433523068367
107217322,1.919078092376074
107201917,1.414973347970818
107156134,2.3180633349627615
107140539,2.045322978786657
107077777,1.9344984512435675
107055447,1.6532125137753435
107048777,0.8450980400142567
107022230,1.380211241711606
106815342,1.9777236052888476
106770795,1.2552725051033058
106630044,0.0
106610020,1.414973347970818
106219841,2.012837224705172
105898426,2.296665190261531
105892409,0.8450980400142567
105876250,1.6989700043360185
105860963,1.57978359661681
105781415,2.3692158574101425
105583763,2.5526682161121927
105552145,1.0
105357596,1.8129133566428552
105169840,1.322219294733919
105142407,2.0170333392987803
104909983,2.170261715394957
104768105,2.7134905430939424
104741155,1.7323937598229684
104591372,1.4313637641589871
104469475,1.2552725051033058
104438355,1.9242792860618814
104427751,2.08278537031645
104069619,1.8129133566428552
103364744,1.0791812460476247
103245316,1.8976270912904412
103054721,1.2552725051033058
102766620,1.556302500767287
102740573,1.1760912590556811
102033539,1.3617278360175928
101249360,2.7193312869837265
100842946,2.3304137733491905
100698182,2.4727564493172123
100507898,2.3673559210260184
99634512,2.2600713879850747
99421091,2.173186268412274
99365866,2.4638929889859074
99127047,1.0
99114488,2.0043213737826426
98900609,2.1492191126553797
98865319,2.311753861055754
98807834,1.9395192526186182
98756086,2.5921767573958667
98719847,1.8976270912904412
98457200,1.845098040014257
98217850,2.0606978403536114
97854992,2.187520720836463
97712525,1.0
97461976,2.1673173347481756
97450703,1.2552725051033058
97180071,1.6901960800285134
97158479,0.8450980400142567
96912468,2.064457989226918
96827489,1.7403626894942439
96720597,1.716003343634799
96565236,0.8450980400142567
96496378,1.9777236052888476
96479397,2.416640507338281
96396887,0.9030899869919434
96326216,1.7075701760979363
96319093,1.8195439355418683
96214222,1.2552725051033058
96158312,1.6334684555795864
96044294,1.8325089127062362
95848273,1.4913616938342726
95747022,1.6434526764861872
95568205,1.9822712330395682
95444993,1.8864907251724818
95430898,2.4014005407815437
95361916,0.30102999566398114
95357117,1.7075701760979363
95246388,1.4913616938342726
94849835,1.414973347970818
94512173,2.2068258760318495
94356036,2.2329961103921536
94258593,2.2695129442179165
94188843,0.8450980400142567
93910569,2.9836262871245345
93754459,2.59659709562646
93721880,1.851258348719075
93562945,1.7403626894942439
93433640,2.1461280356782377
93396395,1.041392685158225
93286366,1.9030899869919433
93243694,2.012837224705172
93086890,2.02530586526477
93082938,2.3364597338485296
93047657,1.2552725051033058
92648109,2.173186268412274
92631122,2.382017042574868
92616474,2.2576785748691846
92575469,0.8450980400142567
92526325,2.1205739312058496
92513447,2.1986570869544226
92502222,2.3283796034387376
92500333,2.3579348470004535
92371739,0.8450980400142567
92348589,2.4345689040341987
92088698,1.9956351945975497
91869070,1.8808135922807911
91792176,1.556302500767287
91765919,1.919078092376074
91599517,2.4456042032735974
91540911,1.8808135922807911
91223346,0.9030899869919434
91151477,1.9294189257142926
91117180,1.6901960800285134
90895919,2.394451680826216
90800703,1.1760912590556811
90688722,2.110589710299249
90660099,1.4771212547196624
90455473,1.2552725051033058
90325282,2.662757831681574
90055123,0.30102999566398114
90037204,1.5185139398778873
89504938,1.4913616938342726
89283699,1.9294189257142926
89180214,1.4913616938342726
89164578,0.8450980400142567
89036753,2.53529412004277
89026585,2.591064607026499
88983611,2.0569048513364723
88942117,0.30102999566398114
88782365,1.6020599913279623
88638699,2.041392685158225
88611481,1.2552725051033058
88123621,2.1846914308175984
87691332,2.3856062735983117
87568488,0.8450980400142567
87376623,1.4771212547196624
86947451,2.404833716619938
86660209,2.1492191126553797
86438521,1.1139433523068367
85838181,2.093421685162235
85729451,2.1003705451175625
85658698,1.968482948553935
85589486,1.414973347970818
85572907,1.0791812460476247
85503522,1.7403626894942439
85287514,1.447158031342219
85073330,2.4578818967339924
84668866,1.9912260756924949
84587952,2.2741578492636796
84577554,2.110589710299249
84527408,2.1003705451175625
84468465,1.447158031342219
84417282,2.045322978786657
84133587,1.6901960800285134
84027599,1.5185139398778873
84007675,2.0899051114393976
83880063,0.8450980400142567
83862138,0.8450980400142567
83816082,1.462397997898956
83753771,2.332438459915605
83530929,2.0569048513364723
83358496,2.4409090820652173
83324209,1.414973347970818
83246607,2.1931245983544616
82919325,1.301029995663981
82785153,1.301029995663981
82688766,2.2013971243204513
82453624,2.2455126678141495
82435361,1.2552725051033058
82405495,1.0
82227988,2.3560258571931225
82038815,0.8450980400142567
81985215,2.021189299069938
81918342,2.6232492903979003
81841379,2.812244696800369
81564934,1.4913616938342726
81552681,3.4186326873540653
81304731,1.6020599913279623
81069899,0.8450980400142567
80498437,1.2787536009528289
79744109,1.9395192526186182
79742348,0.8450980400142567
79682643,1.7323937598229684
79639775,1.414973347970818
79581116,1.2552725051033058
79344663,2.1205739312058496
79293838,1.2552725051033058
79175684,2.1522883443830563
79161692,1.3617278360175928
79081168,2.4409090820652173
78998327,1.8325089127062362
78680505,1.9731278535996983
78178393,2.2121876044039577
77785271,1.4913616938342726
77619131,0.8450980400142567
77501358,2.1958996524092336
77460246,2.0
77422130,0.8450980400142567
77264698,2.170261715394957
77121844,1.322219294733919
77053489,0.8450980400142567
76971458,1.8388490907372552
76885296,1.414973347970818
76690573,2.7015679850559273
76620909,1.7403626894942439
76596334,2.2504200023088936
76341010,1.447158031342219
76223561,1.2552725051033058
75976797,1.4913616938342726
75937363,1.3979400086720375
75918251,2.170261715394957
75755166,2.741151598851785
75617712,2.252853030979893
75418213,2.3031960574204886
75307039,1.414973347970818
75203728,1.2552725051033058
75188048,1.0791812460476247
75132265,1.8388490907372552
75025447,1.9138138523837167
74946940,1.6232492903979003
74842785,2.064457989226918
74818023,1.8808135922807911
74474266,0.8450980400142567
74232408,1.1760912590556811
74160090,2.093421685162235
74146995,0.8450980400142567
74044471,1.6532125137753435
74033713,1.1760912590556811
73862839,2.6454222693490914
73812798,2.086359830674748
73418299,2.4232458739368075
73364337,2.6857417386022635
73356971,2.0718820073061255
73274207,1.968482948553935
73236631,0.8450980400142567
73127973,2.0718820073061255
72995253,1.3617278360175928
72955183,2.3673559210260184
72940025,2.629409599102719
72806616,2.3242824552976926
72792469,2.181843587944772
72758529,1.9777236052888476
72590514,2.392696953259666
72582521,2.8864907251724814
72556338,2.844477175745681
72458892,1.7558748556724912
72428196,2.5092025223311025
72403802,2.0899051114393976
72278087,1.7708520116421442
72200069,2.488550716500444
72192998,1.57978359661681
72097627,2.123851640967086
72090394,1.4913616938342726
71819203,0.8450980400142567
71719216,0.8450980400142567
71701791,2.064457989226918
71632984,1.3617278360175928
71609220,1.7781512503836434
71604159,1.5051499783199058
71591904,3.3275632601872775
71589452,1.6989700043360185
71589369,1.9444826721501687
71548752,1.9867717342662448
71524568,1.8061799739838869
71521901,1.5440680443502754
71518379,1.9777236052888476
71511385,1.4913616938342726
71500693,1.6020599913279623
71496345,2.2380461031287955
71491338,1.9777236052888476
71480207,1.6532125137753435
71479925,2.5289167002776547
71476150,2.064457989226918
71471860,2.2095150145426303
71467819,2.0293837776852093
71463327,1.5314789170422551
71461267,1.9822712330395682
71453462,2.5932860670204567
71451439,1.851258348719075
71444147,1.5185139398778873
71440132,0.8450980400142567
71416385,2.342422680822206
71202176,1.447158031342219
71194995,1.8808135922807911
71010478,2.841359470454855
70743822,2.3304137733491905
70614897,2.2624510897304293
70588128,2.1205739312058496
70562532,1.447158031342219
70561279,1.4771212547196624
70496305,2.3502480183341623
70462680,2.1492191126553797
70451104,2.730782275666389
70440585,0.30102999566398114
70431704,0.8450980400142567
70306106,2.2833012287035492
70165967,2.2671717284030133
70144508,2.5465426634781307
70140554,1.9867717342662448
70109700,1.8808135922807911
70092924,2.0
69903958,2.0718820073061255
69850427,1.724275869600789
69745054,2.6893088591236203
69683202,2.0606978403536114
69638598,1.4913616938342726
69520688,1.968482948553935
69478023,1.462397997898956
69474696,2.0681858617461617
69457149,2.294466226161593
69305297,2.656098202012832
68858814,1.414973347970818
68758817,1.322219294733919
68523898,2.5289167002776547
68457710,2.2253092817258624
68429571,2.0755469613925306
68411405,1.7781512503836434
68388930,1.6127838567197355
68380058,2.747411807886423
68335102,1.2787536009528289
68201197,2.2922560713564755
68187084,2.3541084391474008
68109854,1.6901960800285134
68078522,1.8976270912904412
67891112,2.0374264979406234
67856155,2.974050902792877
67838613,2.2068258760318495
67792615,2.0334237554869494
67679060,2.012837224705172
67677635,1.8061799739838869
67549807,2.505149978319906
67524615,1.7558748556724912
67394076,1.4771212547196624
67377939,1.8260748027008262
67293130,2.6683859166899997
67264576,2.2671717284030133
67204075,2.064457989226918
67135007,1.9294189257142926
67083926,1.785329835010767
67031715,1.919078092376074
66998295,1.556302500767287
66981090,2.4297522800024076
66976484,2.1492191126553797
66976298,1.9493900066449126
66909208,1.7993405494535815
66856013,0.8450980400142567
66831878,2.1846914308175984
66811046,2.1398790864012365
66669635,1.7403626894942439
66587864,1.5440680443502754
66483443,1.7403626894942439
66362948,1.9344984512435675
66053253,1.2552725051033058
65987211,1.462397997898956
65560906,2.305351369446624
65363120,1.6720978579357173
65297052,2.7611758131557314
65296086,1.447158031342219
65178447,2.276461804173244
65174896,1.7634279935629371
65112783,1.1760912590556811
65057127,1.414973347970818
64981222,0.8450980400142567
64936937,2.1003705451175625
64876102,1.462397997898956
64441906,1.9542425094393248
64195256,1.7323937598229684
64026216,1.9138138523837167
63900369,2.2068258760318495
63815732,1.5314789170422551
63352794,2.833784374656479
63326593,1.8692317197309762
63298226,1.6127838567197355
63182742,1.7708520116421442
63164637,2.0374264979406234
63083000,1.5185139398778873
63026221,2.678518379040114
63025999,2.5403294747908736
62980211,1.447158031342219
62937493,1.322219294733919
62895802,1.9956351945975497
62767554,2.049218022670181
62756492,0.8450980400142567
62708857,1.6901960800285134
62649060,2.902546779313991
62509452,1.851258348719075
62445849,1.414973347970818
62394944,2.281033367247727
62358756,1.9344984512435675
62276785,1.9777236052888476
62046959,2.6998377258672455
62005989,1.414973347970818
61935110,2.2095150145426303
61921580,2.326335860928751
61838559,1.8808135922807911
61824773,1.6532125137753435
61788847,1.462397997898956
61775583,1.8750612633916997
61756658,1.414973347970818
61682549,2.1205739312058496
61599125,1.7708520116421442
61504949,1.7075701760979363
61466026,2.0334237554869494
61368325,1.556302500767287
61347074,1.9138138523837167
61265941,1.447158031342219
61254373,2.2833012287035492
61240348,3.0503797562614574
61220771,2.890421018800914
61211891,1.556302500767287
61171467,1.6020599913279623
61127061,1.556302500767287
61110112,0.8450980400142567
61081770,1.9493900066449126
61039329,1.462397997898956
61030478,1.462397997898956
60975351,1.5185139398778873
60962121,2.782472624166286
60959379,0.8450980400142567
60944615,2.143014800254095
60929242,0.8450980400142567
60925938,1.6720978579357173
60920053,1.2787536009528289
60918965,2.6424645202421213
60917284,1.7634279935629371
60911073,1.591064607026499
60899302,2.3996737214810375
60882328,1.7923916894982537
60874956,1.4313637641589871
60870657,1.5440680443502754
60845519,1.1139433523068367
60821137,1.414973347970818
60811550,1.0791812460476247
60809153,2.2671717284030133
60798102,1.447158031342219
60790072,2.710117365111816
60785518,1.322219294733919
60784937,0.8450980400142567
60784339,1.8573324964312683
60776629,1.4913616938342726
60775779,1.414973347970818
60770302,2.08278537031645
60753872,0.8450980400142567
60747951,1.8325089127062362
60747694,1.9637878273455551
60745948,2.7151673578484576
60734860,1.591064607026499
60733708,2.2121876044039577
60729688,2.093421685162235
60724594,2.363611979892144
60715273,1.7781512503836434
60708084,1.462397997898956
60701976,1.9294189257142926
60697800,1.8061799739838869
60693534,1.414973347970818
60670362,2.0170333392987803
60660834,1.556302500767287
60654132,2.0
60642472,1.6532125137753435
60637666,1.8195439355418683
60629347,1.8573324964312683
60627502,1.8808135922807911
60624620,2.1367205671564067
60610223,1.6434526764861872
60592389,1.3617278360175928
60588501,1.8061799739838869
60582842,1.6232492903979003
60577903,1.4913616938342726
60577874,2.143014800254095
60577543,1.6901960800285134
60575334,1.7323937598229684
60575128,1.6127838567197355
60573605,1.6020599913279623
60570569,1.5051499783199058
60561424,2.086359830674748
60560101,1.414973347970818
60559367,0.8450980400142567
60551939,1.57978359661681
60516092,1.9242792860618814
60511768,2.02530586526477
60510782,0.30102999566398114
60509632,2.0755469613925306
60509489,2.0043213737826426
60508743,0.8450980400142567
60507457,1.301029995663981
60506620,1.9542425094393248
60505291,1.7403626894942439
60503442,2.008600171761917
60501737,2.371067862271736
60500773,1.9777236052888476
60494605,2.02530586526477
60492573,1.1760912590556811
60487076,1.3979400086720375
60481853,0.8450980400142567
60481220,1.9956351945975497
60480838,1.9138138523837167
60479338,1.5314789170422551
60478764,2.3180633349627615
60474575,1.414973347970818
60473962,1.6020599913279623
60469432,1.8260748027008262
60462872,1.7403626894942439
60458723,1.5051499783199058
60438620,2.1205739312058496
60430308,1.845098040014257
60422065,1.0791812460476247
60421332,1.3617278360175928
60414860,1.8692317197309762
60411293,2.220108088040055
60410480,1.5051499783199058
60404016,1.724275869600789
60399680,1.301029995663981
60395842,1.462397997898956
60379705,1.7558748556724912
60373480,1.8388490907372552
60372212,1.2552725051033058
60366626,2.170261715394957
60366049,1.9822712330395682
60364687,2.2455126678141495
60362579,1.9777236052888476
60361002,1.7323937598229684
60360910,1.462397997898956
60360714,2.0334237554869494
60358535,2.0791812460476247
60358111,2.1398790864012365
60355820,1.414973347970818
60355303,2.1271047983648073
60352826,1.8388490907372552
60352276,2.2922560713564755
60351721,1.414973347970818
60345858,2.2455126678141495
60345511,2.1846914308175984
60344237,2.287801729930226
60344128,1.1760912590556811
60339542,1.591064607026499
60336021,1.4313637641589871
60334224,1.851258348719075
60333789,1.5440680443502754
60332786,2.086359830674748
60326021,1.380211241711606
60322846,2.294466226161593
60322622,1.7708520116421442
60318573,1.851258348719075
60314780,1.6812412373755872
60305588,2.123851640967086
60305158,2.301029995663981
60302967,1.57978359661681
60301408,1.447158031342219
60300187,0.8450980400142567
60299740,1.5682017240669948
60299705,0.8450980400142567
60299044,1.591064607026499
60298370,1.322219294733919
60297362,1.57978359661681
60296418,0.8450980400142567
60296264,1.7781512503836434
60294918,1.9444826721501687
60294308,1.8129133566428552
60292200,2.008600171761917
60271706,1.919078092376074
60195041,1.556302500767287
60192400,1.5314789170422551
60192396,1.6334684555795864
60166458,2.0791812460476247
59931074,1.8808135922807911
59882288,0.8450980400142567
59750258,1.7993405494535815
59740884,0.8450980400142567
59600437,2.5237464668115646
59587231,2.294466226161593
59549942,2.4800069429571505
59520763,2.396199347095736
59462568,1.7481880270062005
59380952,2.477121254719662
59216836,1.8195439355418683
59153367,2.1205739312058496
58888610,1.6901960800285134
58856365,1.8864907251724818
58552285,2.1958996524092336
58404364,2.041392685158225
58369133,1.9030899869919433
58118338,1.785329835010767
57808253,0.8450980400142567
57533869,0.8450980400142567
57519022,1.9294189257142926
57453073,1.7993405494535815
57380698,1.4313637641589871
57371468,1.5051499783199058
57008356,2.1903316981702914
56741855,1.9493900066449126
56379884,0.8450980400142567
56258523,2.1846914308175984
56086532,2.4899584794248346
55812027,1.8061799739838869
55811096,1.462397997898956
55804406,1.8573324964312683
55649334,3.0077477780007396
55606081,2.3096301674258983
55532645,2.7118072290411908
55272545,2.086359830674748
55265241,2.57978359661681
55259902,1.556302500767287
55238560,1.9731278535996983
55180599,1.7634279935629371
55180225,2.710117365111816
55103528,1.8573324964312683
55060550,1.716003343634799
55055338,2.6683859166899997
54893445,1.7923916894982537
54882065,1.462397997898956
54833437,2.577491799837225
54692302,1.5440680443502754
54684851,2.371067862271736
54569749,2.0530784434834195
54464012,2.7723217067229196
54451854,1.447158031342219
54432664,1.6901960800285134
54362641,1.8976270912904412
54344446,1.8920946026904801
54306528,2.1673173347481756
54253663,1.8129133566428552
54230850,1.7634279935629371
54169159,2.786751422145561
54135653,1.8061799739838869
54113072,0.8450980400142567
54071231,2.2253092817258624
54064030,0.8450980400142567
53972250,2.3579348470004535
53900024,0.8450980400142567
53823370,1.4313637641589871
53777108,1.447158031342219
53425719,1.9912260756924949
53354342,1.6720978579357173
53331572,2.2455126678141495
53299276,1.447158031342219
53187574,1.301029995663981
53060727,1.7481880270062005
52659901,0.30102999566398114
52556716,1.4313637641589871
52552131,1.301029995663981
52437903,0.8450980400142567
52280517,0.8450980400142567
52200916,1.1760912590556811
52169561,1.8976270912904412
52115018,2.2227164711475833
52023056,1.8920946026904801
51938914,1.9395192526186182
51836724,1.9294189257142926
51612143,2.2041199826559246
