recommendationid,similarity_between,similarity_inner
61254373,0.6517800933112797,0.8162462015167431
107378059,0.8753826705897445,0.844989264433633
122537415,0.5161533358796974,0.7232109852670454
47585956,0.819364435677762,0.8137099833219824
105583763,0.7090972618785967,0.6362458202453769
122927441,-0.09671086203153184,0.8622911371310024
72792469,0.7987073105217642,0.8129904466333251
60296418,0.564875469390987,0.6756592262645498
42624123,0.5495194575227175,0.680206984416945
44419408,0.5891653236037553,0.6641482676098792
60299044,0.8025646449395593,0.8144074971578451
141770481,0.7946675962249076,0.7251415688625543
132983709,0.8240933176268589,0.8793959251693003
82038815,0.46189623729567375,0.669190714008865
68429571,0.7811122512968908,0.849335926864257
92526325,0.8360691033019843,0.8428569615529848
116984480,0.8364478126347609,0.8164598580689604
51301621,0.7611774711904988,0.8364082056804026
42352024,0.8118879244349935,0.83872562681841
110473542,0.7687668170738415,0.8062411047575305
61935110,0.7961658743227672,0.843029121904637
60975351,0.2903215445487067,0.7980837138363276
51247116,0.7001083084102693,0.7790495378684629
43764714,0.7709650013226254,0.8452045653845656
71819203,0.7053771773295154,0.6459036000410776
97180071,0.7392937206563438,0.8180361029635985
50767764,0.806911443243793,0.8235315373126565
60509489,0.7566480303187721,0.8412999400594413
97712525,0.6634233075392617,0.7256322905182166
43248800,0.6768876637941879,0.5812831753512271
43018697,0.8673202349355468,0.8624952200715859
74818023,0.7505975845349299,0.8392643155592304
51547264,0.7123639355082798,0.6981207961104758
63025999,0.7464584414004205,0.6689989831708272
46595500,0.8656947227664719,0.8655541429625195
150167036,0.5755210198331097,0.6726930597121885
55811096,0.765219809816562,0.8479887235960143
61756658,0.7196440455853489,0.8474082295620797
65987211,0.7108587717376421,0.7569077745370366
72200069,0.8265339133290771,0.7396089503149359
59600437,0.7484811829909295,0.8344532825394019
72556338,0.4220825960966671,0.7797670762076934
128511513,0.21783049029225077,0.30160200153374456
47689091,0.7694584401888964,0.7405482528792252
71416385,0.8553055324949598,0.7703465589951324
141646420,0.4209737135252993,0.8250073313347092
55259902,0.8221115775530234,0.855521307723705
68758817,0.7468180062167287,0.8145635552105982
60314780,0.7785578657921336,0.8688506629928736
134940377,0.0,0.0
60410480,0.7593433987561476,0.8935906786570189
131834272,0.6771944987017436,0.8156352804411232
111546615,0.4846258202721592,0.5270949025357229
66483443,0.7076627963415774,0.8044474084188974
131453769,0.647652824760051,0.6337924454917391
50744289,0.6774146276628716,0.7503253845865925
85287514,0.6390595136273135,0.7924972977631757
48929110,0.8127096771095759,0.8758742692401021
60776629,0.8128871790781382,0.8568155621214504
60573605,0.6356231222989203,0.706854077637245
157819836,0.6505726437330224,0.7397345900145629
67856155,0.7162803191668067,0.7642316028983092
60510782,0.0,0.0
57380698,0.7410659331789753,0.8786653799928311
48843289,0.335788199961008,0.8450232775126959
70306106,0.6743372496664898,0.5589310924839678
50696645,0.5581850965337393,0.7768582104340169
7719621,0.914303616709423,0.8591410775108692
99634512,0.7897649195717865,0.7466715070236762
133693060,0.6017041858946502,0.6360347981060069
154677016,0.5727914791426864,0.7709481284362302
84468465,0.6547211356262174,0.6398832325051428
52023056,0.82304597644777,0.8619613466227786
54464012,0.769329959277705,0.7540758795981986
47955088,0.6931496199147654,0.6843004864635024
145207912,0.35585746909809474,0.7266163429060161
113359039,0.822755680982278,0.8188211202907923
50929139,0.5905769252308569,0.6468561198236564
48788963,0.7098493062577907,0.7778100475331224
43239408,0.43731892443148423,0.8231231565946169
43590581,0.7647331064809215,0.818570304187572
60355820,0.7286241449891442,0.8026995873766665
153897522,0.7776722780581323,0.7964197946510043
60322846,0.6479188207852618,0.8122673127333675
139655021,0.6959533744425505,0.737309847476296
46189394,0.6234086228674601,0.812958645225188
107615074,0.0,0.0
61838559,0.8639525220129495,0.7546909104386232
51010137,0.8633386516329573,0.859809167171202
60352826,0.7514001741359668,0.8390113509433595
60770302,0.8423375498869198,0.8630304736552488
82919325,0.5935591534346912,0.7771510532854929
131175582,0.6181086410567019,0.718525250541978
45509846,0.6896665438511933,0.747141946957746
73862839,0.6364254432387303,0.6545377620676962
60478764,0.7578991538616114,0.7333384768298579
61466026,0.6797225476844274,0.7800103440101924
149135564,0.578815129337874,0.6495140887319611
50398838,0.6106934325063215,0.679672033322174
96319093,0.7153105658404955,0.7049488373022331
77460246,0.681738975572875,-0.028770519160104868
118988259,0.8518475350688547,0.8526908707361155
43836636,0.8419593276120774,0.7625751853924108
124816162,0.795345099807831,0.8856035268600992
67677635,0.8577743633687035,0.8904746474741144
47201858,0.7918797374547816,0.8938074817487137
48319773,0.6275432988857613,0.7051390970474397
52169561,0.7977459972602644,0.8227012877684978
137641482,0.8932790088268051,0.8885978757060953
44029890,0.6666245865581188,0.721145239902576
91765919,0.86710661469382,0.8620371678856918
46579750,0.7275200925313059,0.8358604583846437
95357117,0.7897144061754087,0.8792252036387186
58404364,0.7460670654381787,0.7870454649246215
54135653,0.664869905377965,0.7419029414488244
160891499,0.5800062163979702,0.26383755507920076
51410989,0.6294604826632754,0.7619139957917117
71010478,0.6535995016809736,0.6591359775608354
45143328,0.7586026116910237,0.7760829828406205
88123621,0.4401768980426716,0.8159711026168693
62358756,0.7376376490337583,0.7950893727680949
49064719,0.7901967597242515,0.836670581920776
83880063,0.62091244212144,0.6464669605639866
60481220,0.6183705762683318,0.7242953798554385
44555181,0.696364465957389,0.690219173769786
57533869,0.46189623729567375,0.6740850829092446
60458723,0.7111985169687762,0.7996251374079675
93721880,0.9102453749251345,0.8957662211005685
60701976,0.8772387385579509,0.8182394014642073
44236859,0.7900045607667304,0.8643681145611163
48130934,0.7065084492467377,0.6731939602680446
52200916,0.7651277135224112,0.8704400000244747
44641390,0.4413359911172207,0.46469941080998767
57808253,0.5890489780224327,0.6634525382053041
44412937,0.8321894662158537,0.8962784921227263
70431704,0.6125941200207384,0.6495277926968942
102766620,0.7790644903896485,0.8496363766805427
47762400,0.8379078567342847,0.8812693343906807
58118338,0.8170962231346651,0.8552367460819523
76223561,0.5886832426114348,0.7549917517409175
48882120,0.8351225558216177,0.818141796421733
71496345,0.5975158229720166,0.6388758851999229
104469475,0.8649044482133982,0.8746456759524864
42456370,0.6932080071216673,0.847405083754616
61775583,0.8723611906094619,0.8636641301861434
119897171,0.6915275423817205,0.8941928649025265
107706866,0.7960825104984195,0.866371323573968
147996828,0.8442160350390526,0.8293011948446933
113232197,0.9088350594497355,0.7851407966327935
46965353,0.7657625416182624,0.7954402237128778
130865693,0.7188087203612279,0.8520481236205734
51516452,0.6490693020628366,0.735321045504158
51265492,0.7520397780283595,0.8360423449390738
54451854,0.7988537115384907,0.784706552931883
159255374,0.8308784223032039,0.8539542381763039
115171782,0.839209929544423,0.8176054148775992
118857095,0.7969889730258773,0.8000071959943547
78680505,0.8930205671645151,0.8600690556905226
48429745,0.7677054148673547,0.778426455025388
122102932,0.6438222050012684,0.6445731608595326
51582732,0.7936689722746362,0.7294579720426845
60292200,0.8213947513230657,0.8602746733620436
60474575,0.8566961534500745,0.8565518215849661
100698182,0.6242839770904287,0.8239758384809254
129295770,0.6274041950348551,0.6341610257766881
107201917,0.8835066155748025,0.8683002164580239
81841379,0.48694401643401825,0.555690659764814
51376796,0.849136911604843,0.87676414045266
48058525,0.704920752503642,0.6103476187551529
130903559,0.547914023804484,0.8183076460242389
46743992,0.5939014189877515,0.7071703216273504
51185600,0.7954374744879745,0.7314325370542639
60870657,0.8615105467848543,0.8660904332908248
45613046,0.6038397443104164,0.8009617079670087
106219841,0.8233451087086884,0.8452352669853406
63164637,0.6326401674211555,0.8567871391952706
155769697,0.8831786367311067,0.7569370497463223
75418213,0.9443972552286324,0.7669032934513695
95747022,0.6863556997623105,0.8047806932195916
103054721,0.7933683048033315,0.8788313575209099
96158312,0.8446804911741475,0.8088498783603099
128158669,0.0,0.0
67524615,0.7447197295827697,0.8796302443566248
114357953,0.7375853369041117,0.7137034901155781
78998327,0.4244731123546782,0.8466338473186421
106770795,0.5699743079705335,0.7760016954099498
123412501,0.46088035189313514,0.687609797121582
153879006,0.6980288272263736,0.7209921810113948
93433640,0.4767993372064594,0.8786635721199137
49908605,0.8119609630509634,0.8443793869798154
94849835,0.539503304011678,0.7893705125562002
54684851,0.7021837065410514,0.8358110425119883
69520688,0.7303389369097785,0.8432585160689541
69903958,0.7837902931881766,0.8119613543737709
70144508,0.6632353020245138,0.609029335039929
149203641,0.8631754360583619,0.8408381448654196
43433435,0.696364465957389,0.6720030924075481
88782365,0.9054290193660594,0.8233971667856627
51119127,0.38542106252514324,0.5067831359393792
48501897,0.7926543106503049,0.8324387692073393
104427751,0.7601974854656993,0.7479336590922203
55272545,0.8649845516471513,0.8527615461618621
93286366,0.8568660697848159,0.9005493081011458
60753872,0.49345548533004535,0.6484153888463534
93086890,0.7699118756232625,0.7569104662995071
60697800,0.6757920318323477,0.8323312979491106
96720597,0.6992008686810844,0.7985539789753353
138368238,0.8357945450210013,0.8432073450612728
91117180,0.860961696789929,0.8840461185219185
85073330,0.7593614950761688,0.7884200921269077
60911073,0.7668088234219917,0.8490716978204412
96214222,0.7546038417621885,0.8759487692608466
60366049,0.7375870504652192,0.6968665503450174
73236631,0.6707880168620326,0.6792752533279416
134145513,0.7939349426137867,0.7585697420296752
109828935,0.7302833220122475,0.6822136660236354
64195256,0.7008557304636923,0.7610781405387043
71518379,0.8040445347465701,0.8852092037024355
49258872,0.8289570339048878,0.8784432361095199
150327062,0.6349014211671742,0.6728251112755771
107597192,0.6193816703440558,0.7003999275130702
72403802,0.6595045502538817,0.8163116988472268
53331572,0.763257177689551,0.8178002679414033
54064030,0.62250832410908,0.6659624514769739
54253663,0.8134203442513109,0.8298049241665726
60364687,0.5755065652739821,0.6813371431801925
47975852,0.74002856093232,0.8544086659068019
98719847,0.8162787599994669,0.8870257205053826
61682549,0.8127598977396674,0.8672552934506719
94356036,0.6658351989601529,0.833016920125821
78178393,0.8522586742465242,0.8157864546882255
68523898,0.650230627381785,0.5990369648532168
42147551,0.7489527099730536,0.7439573825683459
122551321,0.8022377855903643,0.8396649532936381
96496378,0.7008496137954389,0.8106589603143501
148696238,0.8410559477295977,0.8839308102581849
60192396,0.7939371998795692,0.839112929709821
60271706,0.33194524442327317,0.8912460354007378
90037204,0.7674912875348419,0.8315857278694133
79293838,0.4487828430307972,0.7669427559404208
61921580,0.8341686493500888,0.832561037099684
91540911,0.8417726946597741,0.8169305092755635
43331357,0.8251543321522637,0.7752523619391053
60627502,0.8367943451925439,0.8022947654754283
136575116,0.7677012160630958,0.8227218852101548
124491830,0.6356394587183392,0.49479033161847874
128029585,0.7138533319853987,0.7657672520892569
155401313,0.9084444681648951,0.7896589060241216
60715273,0.8477269542990149,0.8856255814241496
53187574,0.6441241884770157,0.7892760628854728
142814684,0.0,0.0
74160090,0.7415661995669149,0.8404264968858313
98807834,0.8919338355951942,0.8818465888077298
49605499,0.8004084712886604,0.8323544347670949
128019642,0.660888447256957,0.6778975561163055
71521901,0.7057094951899779,0.8391048521003401
130787258,0.6673654568424655,0.8873034582065857
66669635,0.7296889486551434,0.8579258690860917
137086991,0.8576165013948582,0.8954738155869805
71202176,0.5988495895609482,0.8055483855646497
71511385,0.6080098638785535,0.8370791787497208
93754459,0.7167783314957289,0.693009783538495
60708084,0.7485088217737971,0.8295398322991692
60734860,0.855639408648504,0.8560784081504029
60637666,0.6120056157848516,0.6794100343389613
72097627,0.6527161834268442,0.7967729605839143
132045286,0.7923622506626723,0.838209402010131
131560009,0.6274251230812047,0.8534722337176768
143343889,0.7072235131072606,0.8378461611977976
76620909,0.9275671470144378,0.8741020693078407
48291096,0.6202907776187006,0.7254680891046422
107481260,0.7259450293608978,0.8193641012546382
50713853,0.8089342142948591,0.8404917180736494
129580200,0.6860991433051761,0.8548196695927237
134152533,0.8705783798896595,0.8931699452209468
156140102,0.17566771182967136,0.31550372089166123
60345858,0.6570824586879828,0.8421747891305046
48785972,0.5907270281389507,0.7409646647100818
60479338,0.7862364351728197,0.8564331134515054
141630698,0.0,0.0
45634675,0.7695168423166963,0.8295086023512975
67394076,0.6250796260150855,0.7769232445963933
45524490,0.819359748713095,0.8725586511645947
92088698,0.6990268019450944,0.841913373167384
130071968,0.0,0.0
60344128,0.8124197642328252,0.8651732647757562
65296086,0.7382728365484363,0.7983708280388002
42695286,0.731045564935374,0.7532492400255052
60560101,0.7658410493900447,0.8083991177479153
115351768,0.6839450048383401,0.7693616272303362
61504949,0.7259254761836121,0.851225415685366
67204075,0.8051879461748751,0.7126631603005495
147396427,0.5704264186255243,0.5621747511977335
50740334,0.8195014141383882,0.8280600189743861
60577903,0.8125310770410787,0.7492824928893432
48698928,0.8521435348416982,0.8120843491882447
104069619,0.6890577079140129,0.8656126412268053
43517556,0.8330204530111833,0.8098269128101446
49522793,0.6579765728116924,0.7817615692036101
51373096,0.8842318704750421,0.7209829996100459
59750258,0.7754050851324238,0.8912216775299961
148633703,0.8271368317379836,0.8423322732702242
130235622,0.657879764336816,0.8915892338661071
50151155,0.5097395677191816,0.6751219157119421
72995253,0.723221336662356,0.8433683483154606
65363120,0.8362082204790565,0.8377550363684035
75617712,0.7363270754876771,0.7634393946349936
60811550,0.770901050670042,0.8173198123352343
60301408,0.48467264508358826,0.7918368563132279
90455473,0.7011438810224382,0.8941539919970934
49815734,0.8548446328255824,0.8375617563550455
89180214,0.8403947832344109,0.8511219063598092
89164578,0.6185578606547383,0.6733781283211709
154530743,0.6381610265100618,0.8758866532335792
122079823,0.641518194990053,0.7196198275122047
43207307,0.7971727064256589,0.8253946551949235
54169159,0.7606177230289647,0.8055640974363787
59882288,0.6167333739328119,0.6434862109285912
84668866,0.756460347274923,0.8235548824792683
60582842,0.8118777703029479,0.8417014246090492
134127628,0.5678387426142755,0.7812911715741891
47791452,0.7813062277230117,0.896355756793733
60874956,0.7840146933359953,0.8812439248618447
77619131,0.6493559733555606,0.6741422612447032
139534666,0.8329900762943775,0.8703621172828173
68109854,0.8078313514227085,0.8567704438191204
45049258,0.6112742515062376,0.6611997223201369
48580705,0.7929552783388295,0.8355302187012562
62767554,0.6531198010282636,0.6993894145076566
71604159,0.7775624079073137,0.7722524030077463
132016580,0.727428776488983,0.7623302667792993
72940025,0.8104569112357145,0.81443236139655
126647061,0.6626551709874982,0.8100175691189743
72278087,0.6047939811621744,0.8406366797287754
72090394,0.5690691875212994,0.5890518019660244
128103214,0.7481322372415911,0.8507990638660352
123431186,0.6947496231074168,0.8306701662420214
71480207,0.8146470901712095,0.8787325145102092
66831878,0.7778592977331127,0.853291426600615
90688722,0.567088142406947,0.799660054317959
83530929,0.7670440922976106,0.7986135217220094
110754419,0.6856143375923418,0.6535379303280011
77785271,0.6925784761847991,0.8676427852750096
53060727,0.789097051727503,0.8845676748359118
60592389,0.7806674990820055,0.835208714352771
89026585,0.8132868088920677,0.8411095161642459
75755166,0.736958948349932,0.7652460541170734
50688856,0.7573854778577934,0.8036922599188522
153418714,0.7267087027606957,0.8280806649179219
149498729,0.6694568164484676,0.712059440994206
109070372,0.8436360488119445,0.865685557735093
68335102,0.4308838307384779,-0.009318341030586706
135164717,0.6193164980793043,0.8904841852408711
47215971,0.9434093896268845,0.8656160061238435
60775779,0.668614312734642,0.8063726365469386
112642804,0.6372678731434861,0.8852716670765439
49856665,0.639593685261144,0.8223875094850815
109560554,0.6711847613769033,0.8236508297404552
45546809,0.731981508048204,0.7938099492989644
45774402,0.8062418735802015,0.7306830889061767
84133587,0.6534194547731546,0.8131737396576364
153707976,0.6190487815537802,0.7232655431199064
62980211,0.6046526233843283,0.8015282241969753
72955183,0.7334188434623543,0.7326041337525452
141790617,0.7225995850750586,0.8293408911721286
72806616,0.8215804625643359,0.8348222781400533
50962700,0.6468191898796336,0.8310393401797895
47696817,0.696364465957389,0.6597411582573364
152331050,0.4738621460667435,0.5751282580553723
71632984,0.2792295946598591,0.8444249043300937
107959932,0.6150814400701164,0.7701285224920789
76885296,0.6678985244174426,0.8136175694548764
133114198,0.787623622253623,0.8253225924741314
72458892,0.887525120255205,0.8494459501983428
142056350,0.7086765224330099,0.7106045856680032
132696382,0.5590906470997375,0.7473532697983245
104438355,0.8924315361221706,0.8588622330539393
126879297,0.6350975076953297,0.8825624392366896
44626401,0.8666838117790935,0.8633160715811782
132913481,0.6422616915768262,0.7379229981801767
106815342,0.9137335360249286,0.8754493269340046
84027599,0.7587455393720928,0.8556495695066029
18410337,0.8054471430671851,0.856292613825585
134982153,0.723735326499808,0.8517696113856538
138736601,0.6352878066606427,0.8207548506661071
55060550,0.6043346843659081,0.8031844307883245
60917284,0.7717455943316396,0.7399680143381377
60629347,0.6600019503984518,0.8627915428721235
47171153,0.24823047584106211,0.31903103100363883
45790597,0.6328219304600671,0.6564154388005647
50736131,0.7197593368607156,0.7794058703448815
65178447,0.5523660550959117,0.7144571282940805
82435361,0.8990849119391688,0.8467693166755836
156078498,0.7861261664614996,0.884379341612997
99114488,0.7022641019164603,0.8588004522934998
45745935,0.7725166545314713,0.6511511807486392
55606081,0.739572089398655,0.7743188701043446
91223346,0.5983395050962651,0.6580964299536645
42682891,0.8221594688235888,0.8970591342202708
98865319,0.7562238029839725,0.7650437167059146
156847022,0.6835994359878803,0.7039265910410158
75307039,0.6088353264737325,0.8309163821559064
60345511,0.7495424095820008,0.8143513505574725
42543627,0.6559735989410372,0.7822734975313504
157825780,0.812313966512953,0.8212252433518323
67031715,0.8702219401566279,0.8748497223448791
92371739,0.6755982016944545,0.651944822641723
79639775,0.7118975013760173,0.7982620380529649
43134892,0.8098888258772804,0.8563150913205524
59587231,0.5165174805518196,0.5278091942005503
53823370,0.49266540349741794,0.8691570457643016
94512173,0.7811083166659563,0.8307270053039478
43373851,0.8023957426721589,0.8337936607351132
92648109,0.6662011301620009,0.7461905831002892
59740884,0.3489968326100359,0.6679657505351705
45646200,0.7425149403634855,0.8005124282484789
140916635,0.8022256005151992,0.8560182342308842
51836724,0.7516868248619586,0.8259661354865182
96827489,0.7825167376508922,0.831787258809874
56379884,0.5741127678881557,0.6692005884669692
61220771,0.7927371358179588,0.6836571170309829
60438620,0.7279817128718962,0.7881222709786012
124774427,0.8543870925479184,0.8922952995581062
50196244,0.7800581363169519,0.7764818412704259
62649060,0.7903655790955276,0.804864987537791
96326216,0.8169207961914644,0.8265842044095233
47952631,0.8493534913805575,0.78122375797977
72428196,0.6540078986350648,0.6501084815757504
61240348,0.7516280322740213,0.8277738335414222
60404016,0.792260939771297,0.9000030846850029
59931074,0.7225418035022799,0.8530555254702105
48527503,0.8485246826545637,0.8570351926934162
92616474,0.6399671273657377,0.6440445231992363
105898426,0.6076775804608507,0.6721294478039996
69745054,0.5696478611000926,0.657595115304153
141426861,0.861459442022608,0.8661617208134481
43540383,0.77815053317945,0.9011620985081623
75188048,0.6166681101341651,0.8191379317532728
108735613,0.6962341597028185,0.8122023357015118
111405333,0.8831760286335845,0.7760793410113815
56086532,0.42968918454017835,0.43599028605838724
68457710,0.7060112213023996,0.7025119197981519
47111815,0.7767667062353212,0.7527230173949384
94188843,0.2949009069651805,0.6578230441490759
48229424,0.7271381169782102,0.8713231364686678
157234573,0.7111014431110309,0.811052842192905
70109700,0.7800287263477074,0.8485411151243176
62756492,0.4453544061193929,0.64486195330308
87568488,0.681228190285068,0.6508603779347645
160971790,0.6010767228834567,0.81537918957998
144222912,0.70240208113599,0.7021742305411551
60366626,0.5927567304800951,0.7491247837554619
64026216,0.7943236186903307,0.8631023828667554
60299705,0.603804390637211,0.6648781644401651
48176129,0.5748149144574233,0.6078565350672305
72192998,0.6775583321125237,0.8553895098193135
60362579,0.858328492571491,0.8630861909374371
67293130,0.6057423598880883,0.7831669851289509
125089252,0.6257515181389255,0.6910278644485949
52437903,0.558569759164205,0.6639232379627393
76690573,0.7971422803955399,0.7239534728547875
112310543,0.6925339529995459,0.8877698884658937
124485626,0.6652921044999878,0.8034034450777575
138814571,0.7897186408241079,0.8904806451216493
151466463,0.8412607524517505,0.85703489169504
148558096,0.32326087889769906,0.7158787014325466
105781415,0.7136787666068747,0.6327335602220892
71719216,0.7053771773295154,0.685530658359149
60747694,0.7842490040548875,0.8162019757230996
71491338,0.6427270433641892,0.8377735615795442
79175684,0.7382015882438263,0.8622468604656944
128055018,0.8132410453027672,0.8940237442050908
107140539,0.8354627162778925,0.8694947132337438
55649334,0.8013134747006629,0.821300160983932
100842946,0.6801304464579178,0.8263490846452961
50717468,0.7263786753209661,0.8115075168353103
85838181,0.7631813721856437,0.7722323188908162
104741155,0.6903219485512975,0.831804044849993
62394944,0.7896154818893205,0.7944007849906782
145626890,0.8279440898561321,0.8558294125610567
7344117,0.5771851322052066,0.6568943570456425
70451104,0.6245657798985474,0.6550135225404824
141361278,0.6709848722208269,0.7658069578761975
47605597,0.5529505660587885,0.8575549305221773
131348178,0.8191933289565775,0.8127430456466016
49639503,0.7170627152784579,0.8787609084365701
139496211,0.6467516484561487,0.8218469235423682
60654132,0.7295491636666901,0.8119911694056455
139422058,0.5528169079583474,0.6651817904579367
114309949,0.8455794320014116,0.8251167788062392
118358734,0.0,0.0
128571277,0.715030678039388,0.7186100163733461
60925938,0.831390805476188,0.9070153728536136
50925284,0.46225195558051013,0.7659136455812247
111205449,0.7234621754933054,0.7356958677728636
98217850,0.8476301996318982,0.7764460936579153
60305588,0.8531135096922483,0.8715728225289063
142047668,0.6580972541688824,0.8162492495420406
117822438,0.7038794531794356,0.6857753071752264
63026221,0.7747080236310585,0.8137310990950638
135069294,0.8297962566132497,0.8340013987599552
79161692,0.63355195742702,0.8437481441070607
131217853,0.3890404222285242,0.8043202882957337
76971458,0.5723740234211881,0.8566422676125126
157937827,0.0,0.7240765330673362
55812027,0.6229041610512804,0.8490369462372862
155010916,0.8464417694057724,0.8326470700008329
60500773,0.8936991993927171,0.8803558931448099
77264698,0.7824251426235761,0.8673925370669602
50827125,0.7875962749589818,0.8737963986546491
63298226,0.7920084609608229,0.8439303407911315
43665276,0.8187892427538523,0.8278519163219928
71524568,0.8623982196024328,0.8879445723965945
64936937,0.7487900526200212,0.7779816409727797
70561279,0.5667516808991351,0.786937154581989
60192400,0.8021690881198229,0.8984119186744802
67838613,0.7867554073175165,0.7702234471010386
115626827,0.7704726260152431,0.8906136133578773
60395842,0.7748816150120543,0.8302344414569309
136816572,0.764015761944213,0.6990182327009093
60492573,0.730342995796456,0.8644791080493996
51058244,0.4647839260778507,0.900903573671311
130291157,0.0,0.0
140146387,0.527278402946853,0.7912512789003258
148528729,0.8143518984825481,0.7948283835716028
44580938,0.881931208488474,0.7943148332924639
136476317,0.7033530540402549,0.8838931042148367
81985215,0.8224974360728711,0.8286014001371841
107055447,0.8570005875296205,0.8690110287164989
64981222,0.16285330273294354,0.660489851109609
46412245,0.8306561811585338,0.8613593189285845
96912468,0.457325029097518,0.7772367559414599
97450703,0.7432639936202549,0.8894978513893761
71500693,0.7557751625959236,0.7982278889515978
103364744,0.8605780504805963,0.8172853430417407
137860022,0.8089194702288683,0.8110063613972552
160694620,0.7500049714434689,0.6949447384503228
60733708,0.7717846902392921,0.7940410914266356
60373480,0.7980875248090609,0.8675991015271939
63352794,0.604404429027951,0.678331557268318
156077835,0.6402865312876234,0.678792169445614
65560906,0.7669266465938313,0.7355647804261101
44198010,0.6293581706814286,0.6711447825735182
126148487,0.8061837342288674,0.8904473698724806
60360714,0.6263872191876846,0.8730614290615144
54893445,0.25778272983288375,0.8546785641629685
60642472,0.7858470470524302,0.8918186366301503
47845915,0.8759440045989811,0.8664920788829484
60481853,0.5383485620198295,0.6578178818391595
61081770,0.6943741430995939,0.8602275181689178
152803756,0.6048768060536669,0.7594724168241102
134104922,0.7779224048068129,0.8430607891456406
107264812,0.22998927196614752,-0.12783658104666548
70496305,0.8322960640429166,0.8587235651788585
69638598,0.7769260651349483,0.8449274256616746
123913299,0.5351467552396172,0.5941119953414215
89036753,0.7731410398710564,0.8008602076442984
139061156,0.5078070458205599,0.6923213222636335
94258593,0.668070993036759,0.7604942548541247
60299740,0.8664812165167513,0.8960587340231521
48414742,0.750241962660394,0.8708580673652853
118764648,0.6886842993426271,0.8866417571399464
60195041,0.7581001636079688,0.8007874958062056
68078522,0.8109823991766367,0.8336041930662855
74474266,0.5811855748730407,0.6703486808821865
61211891,0.700415622634698,0.8795894248914315
122230150,0.8185574008621184,0.7963881021245888
49504078,0.5413999020297295,0.5642025206963414
60509632,0.7256318562271089,0.8150301437796464
47472638,0.8131012023213933,0.8380324324359099
115330639,0.7035951990586929,0.8126315607126134
159405299,0.539627348479219,0.5754421889681027
109336188,0.6740633654220012,0.7972057967302371
66976484,0.8472311105548022,0.803249641203628
48992838,0.8331286583966608,0.8607932944688816
47576798,0.6397731556017532,0.8348502344787988
43719724,0.4904971717113728,0.6143375975869071
4238109,0.4009524821676146,0.8486559239611055
45109235,0.667798557654896,0.7438810360509217
91599517,0.3674683058332954,0.5993150941134392
60336021,0.8308671970585809,0.8849862843653676
106610020,0.9057978888425091,0.8848990454410294
118975244,0.0,0.0
71476150,0.827599741395092,0.8139011100454807
138896611,0.8553097130249911,0.8222562366450461
75132265,0.768239142503532,0.8561507176110333
157044125,0.8001909222901578,0.8478037401715208
51402349,0.5622326692004707,0.6653203134423054
117695705,0.8564020434510181,0.8633711267299313
67264576,0.8178804691022433,0.7631739392699104
108624629,0.2307234525397777,0.7075502465042603
60487076,0.6365885976745413,0.8082719562493226
71609220,0.8383609510095095,0.8442049816895865
63900369,0.7885922101350842,0.7902471186546164
60297362,0.6212271604705771,0.918613747573283
122981143,0.651585717956574,0.852453465744091
53972250,0.8694150708304349,0.8131503193765844
112898822,0.5639796713461591,0.6008526432722688
46435652,0.5383002001073588,0.848298734916773
70165967,0.6669080486390804,0.6743611817563061
55265241,0.6098023949786013,0.6671968671660273
130136369,0.9256533253951542,0.8795150475304447
148557714,0.8117456670438603,0.8790173348598194
45416628,0.8624310075614549,0.8906495591070683
131093468,0.9226357642165994,0.7438111834137423
60745948,0.8432404344899854,0.8135322048133888
49122051,0.7283324877214126,0.851846014620601
44186836,0.6788252481880844,0.7632876151179796
61039329,0.7618304204404266,0.8321877242242859
60355303,0.7272539954761976,0.8123248166912497
67891112,0.7433642744669976,0.8149570817607338
66976298,0.8223013958073245,0.8332955395667563
91869070,0.5588417423366688,0.8063976560055811
46491956,0.8663773156513453,0.8449101237568587
60962121,0.770812771129904,0.808465854518827
75203728,0.6367498790974071,0.7626329273297553
96044294,0.8448438295591209,0.8589486841460466
65174896,0.7079757424371813,0.8876285745413256
43976758,0.8221408100893411,0.8795202541826569
60318573,0.8004391575348461,0.8293775900299959
137833296,0.6635640211865699,0.8256161512934753
81304731,0.6065671496994088,0.8589965084888926
49932142,0.7984785762756884,0.6917599674099872
60480838,0.8618002828493735,0.8095312708371074
43201544,0.6300735711717459,0.6755051252705775
57371468,0.8401919599984264,0.9048266606316409
142872629,0.4086777620289725,-0.14307227836696407
105892409,0.6043227023348713,0.6582757989151641
145045017,0.49706783196750853,0.5957330440968764
147923532,0.854593037783758,0.8643054153345066
71589369,0.7148230728252407,0.8212467692439751
60294308,0.764155852772859,0.858252178851067
69850427,0.8217946454159581,0.9058155789447242
47948185,0.5066352740441455,0.7132988203737695
153198991,0.8594257810740459,0.8864417390658932
60294918,0.8960288001521743,0.8167520510593647
71440132,0.681228190285068,0.6487079624551596
74033713,0.749930514494499,0.8657891965551425
71589452,0.7736807654521602,0.8115955747488757
81918342,0.5901293842481556,0.6996513512067181
76596334,0.6957682798414828,0.7867450490400091
152682203,0.8431142862040729,0.745953599813655
71548752,0.8397258262261096,0.8583300301472795
89283699,0.5055864892571815,0.7553491849592123
60577874,0.8968713836717322,0.8507619967320701
104909983,0.747250875118081,0.8005067148009363
